,smiles
720,COc1ccccc1C(=O)NCCC(=O)N1CCCC1c1noc(C)n1
721,CC(C)C(=O)Nc1cccc(C(=O)N(C)Cc2ccc(C#N)cc2)c1
722,Cc1cnc(C(=O)N(C)CC(O)C2CC2)c2cccc(N)c12
723,CCc1onc(C)c1NC(=O)c1ccc(F)c(F)c1
724,CN(C)S(=O)(=O)NCc1cccnc1Oc1ccc(F)c(F)c1
725,CCC1CN(C(C)=O)CCC1NC(C)C(=O)Nc1ccc(F)cc1
726,Cc1n[nH]c(C(=O)NCCn2nc3ccccn3c2=O)c1Br
727,CC(CC1CCCC1)C(=O)NCCCn1nc2ccccn2c1=O
728,Cc1ccc(C(=O)Nc2c(C)nn(C)c2C)cc1Cl
729,O=C(NCCn1cccn1)NCc1ccc(-n2cncn2)cc1
730,Cc1cccnc1NC(=O)Cn1nnc(-c2ccc(C(C)C)cc2)n1
731,Cc1nn(C)c2nc(NCc3noc(C4CCCO4)n3)sc12
732,COc1cc(CNC(=O)CCc2c(C)noc2C)ccn1
733,CC(C)CCOc1cccc(CNC(=O)c2ccncc2)c1
734,CN(Cc1ccc2c(c1)OCCO2)C(=O)c1ccnc(-n2ccnc2)c1
735,CC(C)(C)c1nnc(CNc2cccc(F)c2F)o1
736,Cc1ccccc1Oc1ncccc1CNc1ncnc2[nH]cnc12
737,O=C(NCC(O)c1ccccc1)c1cncc(Br)c1
738,c1ccc(-c2nnc3sc(-c4cc[nH]n4)nn23)nc1
739,O=C(NCc1noc(C2CCCCC2)n1)C1Cc2ccccc2S1
740,Cc1nc(N)cc(N2CC3CCCC(CC(=O)N(C)C)C3C2)n1
741,O=C(c1c[nH]c(=O)[nH]c1=O)N1CCCc2ccccc21
742,N#CCCCCN1CCN(C(=O)c2ccc(Cl)cc2Cl)CC1
743,Cc1c(-c2ccccc2Cl)[nH]c(=O)c(C#N)c1C
744,COc1ccc(-c2c(C#N)nnn2Cc2ccc(F)cc2)cc1
745,COc1ccc(CC(=O)NCc2cc(-c3ccncc3)n(C)n2)cc1
746,Cc1cc(C(=O)Nc2ccc(Br)cc2Cl)c(C)o1
747,CCOCC(=O)N1CCN(c2ccc(F)cc2)C(=O)C1C
748,O=C(CCc1nc2ccccc2s1)N1CCN(C(=O)C2CC2)CC1
749,COc1cccc(C(=O)NCCNc2cccc(F)n2)c1
750,Cc1cccc(C)c1NC(=O)CCNC(=O)C(C)C1CC1
751,Cn1cnnc1-c1ccccc1NC(=O)COc1ccc(Cl)cc1
752,CCN(CC)C(=O)CCNC(=O)c1ccnc(SC)c1
753,O=C(Nc1c(F)cccc1F)N1CCCN(c2nccs2)CC1
754,N#Cc1ccccc1NC(=O)c1cnn(-c2ccc(F)cc2)n1
755,O=C(CNC(=O)c1cc(Br)c[nH]1)Nc1cccc(F)c1
756,COc1ccc(-c2ccc(C(=O)NC(C)C)cc2)cc1OC
757,Cn1cnc(CNC(=O)NC2CC2c2cccc(Cl)c2)n1
758,CCCCc1nc(Cc2ccccc2OC)sc1CO
759,CCOc1cc(F)ccc1NC(=O)NC1CCc2nc(CC)nn2C1
760,O=c1[nH]c(NCc2ccccc2-n2ccnc2)nc2c1CCC2
761,CN(C1CCCCC1)S(=O)(=O)Nc1ccccc1N
762,CC(C)N(C)c1ccc(NC(=O)NC2CCC3(CC2)OCCO3)cc1
763,O=C(Nc1ccc2c(c1)OC1(CCCCC1)O2)N1CCCC(O)C1
764,Cc1nc2nc(C)c3c(=O)n(-c4ccccc4)ccc3n2n1
765,CCNC(=O)Nc1cccc(NC(=O)NCc2ccccn2)c1
766,CC(=O)Nc1cccc(CNC(=O)NCc2ccc(F)c(C)c2)c1
767,CCCC(=O)N(C)C(C#N)c1ccc2c(c1)OCO2
768,NC(=O)Cc1ccccc1NC(=O)c1cccc(F)c1
769,Cc1nsc(N2CCN(CCn3ccnc3C(C)C)CC2)n1
770,COc1ccc(Br)c(NC(=O)NC(C)CCCO)c1
771,COc1ccccc1-c1noc(CSc2ccncc2)n1
772,CCC(CC)NC(=O)N1CCC(N(C)c2cccnn2)CC1
773,COc1ccc(-c2ccc(C(C)O)c(=O)[nH]2)c(F)c1F
774,O=C(Nc1ccccc1OC(F)(F)F)N1CCC(O)CC1
775,CCCCN1C(=O)C(NC(C)=O)c2cc(Br)cc(C)c21
776,Cc1csc(NC(=O)CSc2nc(-c3ccccc3)c[nH]2)n1
777,Cc1oc2ncnc(Oc3ccc(C#N)cc3)c2c1C
778,COc1ccc(C)cc1N1CC(C(=O)NCC(C)C)CC1=O
779,CCC(C(=O)N1CCC(c2cc(=O)[nH]c(C)n2)CC1)n1cccn1
780,Cn1c(SCC(=O)Nc2ccc(F)cc2)nnc1-c1cccnc1
781,O=C(COc1ccc(F)cc1)Nc1ccc(-c2ccccc2)nn1
782,COc1ccc(-c2noc(CCC(=O)Nc3cccc(F)c3)n2)cc1
783,Cc1ccc(CCNC(=O)N2CCCC2c2cc(C)no2)cn1
784,O=C(c1ccc2[nH]cnc2c1)N1CCCC1c1ccc2c(c1)OCCO2
785,Cc1cc2cc(NC(=O)CSc3nnc(C)n3C)ccc2[nH]1
786,CC(=O)N(CCc1ccccc1)CC(=O)Nc1cccnc1
787,CCn1nc(C)cc1C(=O)NCC(=O)Nc1ccc(F)cc1C
788,COc1ccccc1-n1cnnc1SCC#N
789,N#Cc1ccc(CNc2cc(F)ccc2F)c(F)c1
790,N#CCC(NCC1Cc2ccccc2O1)C(=O)N1CCCC1
791,Cc1ccc(OCCN2C(=O)COc3cc(N)ccc32)c(C)c1
792,Cc1cnc(CNc2nccc(-c3cnn(C)c3)n2)cn1
793,CCC(C)C(NC(=O)Nc1cnn(-c2ccccn2)c1)C(N)=O
794,N#Cc1c(N)nc2c(c1-c1ccccc1)c(=O)nc1sccn12
795,CCN(CC)C(=O)CCC(=O)Nc1ccc2c(c1)COC2
796,O=C(Nc1ccc(NC(=O)C2CCCO2)cc1)c1ccncc1F
797,COc1cc(C(=O)NCCNC(=O)Nc2cccc(C)c2C)ccn1
798,Cc1ccncc1NC(=O)N1CCC2C(CCC(=O)N2CCCO)C1
799,Cc1ccn(Cc2nncn2-c2ccccc2)c(=O)c1C#N
800,CC(=O)Nc1cc(C(=O)NCc2ccccc2Cl)ccc1C
801,O=C(Cc1ccc(OC(F)F)cc1)NC1CCCNC1=O
802,CN(C)C(=O)c1ccc(Cl)c(NC(=O)NCc2ccccc2)c1
803,O=C(NCc1ccccc1Oc1ccccc1)c1ccnnc1
804,O=C(CSc1nnnn1-c1ccccc1)NC1CCCCC1
805,CSc1cccc(NC(=O)COc2ccc(F)c(F)c2)c1
806,Cc1cccc(NC(=O)CNC(=O)Cc2ccccc2)c1C
807,COc1ccc(CN2CCC(c3n[nH]cc3C)C2)cc1SC
808,CCc1ccc(-c2n[nH]c(SCC(=O)Nc3cc(C)on3)n2)cc1
809,CC(C)CC(C)(NC(=O)c1cc2cc(F)ccc2[nH]1)C(N)=O
810,Nc1cccc2c(C(=O)Nc3ccc(F)cc3)nccc12
811,N#Cc1nnn(-c2ccc(Cl)c(Cl)c2)c1C1CCC1
812,Cc1ccc(F)c(OCc2nc(-c3ccco3)no2)c1
813,COCC(O)CN(C)C(=O)c1n[nH]c(C(C)C)c1N
814,c1ccc(Oc2cccc(NCc3cnn4cccnc34)c2)nc1
815,O=C(CC1NC(=O)c2ccccc21)NCc1cn(-c2ccccc2)nn1
816,CCc1ccccc1NC(=O)c1c[nH]nc1-c1ccccc1F
817,CCCNC(=O)c1cccc(NC(=O)c2ccc(OC)c(OC)c2)c1
818,Cc1n[nH]cc1CNC(=O)CNC(=O)c1ccccc1
819,COc1ccc(NC(=O)CSc2nncn2N)cc1
820,O=C(Cc1csc(-c2nc[nH]n2)n1)NCCc1cccc(F)c1
821,COc1ccc(NC(=O)N(C2CC2)C(C)C2CC2)cc1OC
822,COc1ccc(NC(=O)c2c(-c3ccccc3)noc2C)cc1OC
823,Cc1cnc(=O)n(CC(=O)Nc2c(C)cccc2C)c1
824,CC(CC#N)N(C)Cc1cccc(Br)c1
825,c1cncc(-c2nnc3sc(Cn4cccn4)nn23)c1
826,CCC(=O)N1CCN(Cc2c(OC)ccc3ccccc23)CC1
827,N#Cc1ccc(CNc2cc(F)ccc2Cl)cc1
828,CNC(=O)Nc1cc(C)n(-c2nc(C)cc(C)n2)n1
829,O=C1CCC2(CCN(C(=O)N3CCCC3)CC2)CN1CCCO
830,Cc1cccc(C(=O)N2CCOC(c3ccccc3)C2)n1
831,Cc1cc(CCNC(=O)Cn2ccc3ccccc3c2=O)on1
832,Cc1cc2occ(CC(=O)Nc3nccn(C)c3=O)c2cc1C(C)C
833,CCn1ccc(=O)nc1SCC(=O)Nc1ccc(Cl)cn1
834,CCNC(=O)C(C)NC(=O)NCCOc1cccc(F)c1
835,Cc1cnc(CN2CCN(c3nc(C)cs3)CC2)cn1
836,CCCOCC1CCN(C(=O)NCc2cccc3cccnc23)C1
837,Cc1cc(NC(=O)c2cc3cc(Cl)ccc3o2)n(C)n1
838,CC(O)c1ccc(C(=O)N2CCN(c3ccccc3Cl)CC2)cc1
839,CC(NC(=O)c1ccc2c(c1)NC(=O)CO2)c1ccc2c(c1)CCC2
840,COc1ccc(CN(C)C(=O)COc2cc(C)ccc2F)cc1F
841,N#Cc1cc(Cl)ccc1N1CCC(NC(=O)c2ccoc2)CC1
842,Cc1ccc(-c2nc(CN3CCOCC3C3CC3)cs2)o1
843,Cc1c(CN(C)Cc2nc(-c3ccncc3)no2)cnn1C
844,COc1ccc(OCC(=O)N(C)Cc2ccc(C)o2)cc1
845,C=CCNC(=O)c1ccc2nc3ccccc3c(=O)n2c1
846,CCC(=O)Nc1cccc(C(=O)Nc2ccc(OC)cc2OC)c1
847,O=C(COc1cccc(Cl)c1)Nc1ccc2[nH]c(=O)[nH]c2c1
848,Cn1cnc(CNC(=O)c2cccc(-n3cccc3)c2)n1
849,CNC(=O)NCCC12CC3CC(CC(C3)C1)C2
850,Cc1cc2oc(=O)cc(Cn3ccnc3)c2cc1Br
851,COCCCCCNC(=O)N1CCOC(c2ccc(F)c(F)c2)C1
852,CCC(C)C(=O)NC1CCCCC1C(=O)NCc1ccccn1
853,CC(Sc1nccn1C)C(=O)Nc1ccc(C#N)cc1
854,CCOc1cccc(NC(=O)COc2ccccc2OC)c1
855,CCC(C)NC(=O)C(C)NCc1ccc(SC)cc1
856,Cc1noc(COCC(=O)NC(C#N)c2ccc(F)cc2F)n1
857,O=C1NC(c2cnc(CO)s2)Nc2cc(Cl)ccc21
858,O=c1[nH]cnc2c1CCN(Cc1cncs1)C2
859,Nc1cc(N)nc(SCC(=O)Nc2cccc(F)c2)n1
860,O=C(CC1NC(=O)c2ccccc21)Nc1ccc(-c2ccno2)cc1
861,COCCN1CC(C(=O)N(C)c2cccc(C(F)(F)F)c2)CC1=O
862,COc1ccc(NC(=O)c2cc(=O)c(OC)co2)c(OC)c1
863,CN(C(=O)CCc1nc2ccccc2c(=O)[nH]1)C1CCCCC1
864,CC1Oc2ccccc2OC1C(=O)NCc1ccccc1F
865,CCN(C)C(=O)CNc1ccc(-c2nnnn2C2CC2)cc1
866,Cc1noc(Cn2ccnc2-c2ccncc2)n1
867,COc1ccc(NC(=O)CNc2ccc(C#N)cc2)c(OC)c1
868,COc1ccc(C(C)N2CCN(C(=O)c3ccccc3F)CC2)cc1
869,Cc1nc2nnc3c(=O)n(-c4ccc(F)c(Cl)c4)ccc3n2n1
870,CCc1nc(C)c(C(=O)NCC2CN3CCCCC3CO2)o1
871,COc1cccc2c(=O)c(C(=O)Nc3ccc(Cl)cc3)cn(C)c12
872,N#CC(NC(=O)c1cccc2ccccc12)c1ccncc1
873,Cc1cc(C)c(NCC(O)c2ccc(F)cc2)c(C)c1
874,CCC(CC)NC(=O)N1CCN(Cc2nc(C(C)C)no2)CC1
875,CCNc1snnc1CN1CCc2ccccc2C1
876,O=C(NCc1cn2ccsc2n1)NC1CCc2cc(F)ccc21
877,Cc1ccc(OCC(=O)NC(C)CC(C)O)c(C)c1
878,COC(=O)N1CCC(CNC(=O)c2ccc(C(F)(F)F)cc2)CC1
879,CC(CO)CNC(=O)NCc1ccc(Oc2ccc(F)cc2)cc1
880,Cc1cc(NC(=O)Cc2csc(Nc3ncccn3)n2)no1
881,CCc1cnc(C(C)NC(=O)Nc2cccnc2-n2cncn2)s1
882,Cc1ccc(SCCNC(=O)c2cnc3n(c2=O)CCS3)cc1
883,CCc1ccc(CNC(=O)c2cc(C3CC3)nc3onc(C)c23)cc1
884,CCN(C(=O)c1ccc(C)nc1N)C1CCCCC1
885,COc1ccc(-n2cnnc2-c2cc(N)ccc2C)cc1Cl
886,O=C(C1CC=CCC1)N1CCN(c2ccccc2)CC1
887,O=C(C1CC2CCC1C2)N1CCN(Cc2ccncc2)CC1
888,C=CCn1nnc(NC(=O)c2ccc(OCC)c(OCC)c2)n1
889,O=C(NC(c1ccncc1)c1ccc(F)cc1)c1ccoc1
890,O=S(=O)(NC(c1ccccc1F)C1CCCC1)N1CCOCC1
891,Cc1ccccc1-n1nnc(-c2nc(-c3ccccc3)no2)c1N
892,CCOCCOCn1c(=O)c(C#N)cn(CC)c1=O
893,CC(CNC(=O)C1CCC(=O)N1)Oc1cccc(Cl)c1
894,Cc1ccc(-n2ncc3c(=O)n(CC(=O)NC4CC4)cnc32)cc1
895,CNC(=O)c1nn(-c2ccc(F)cc2)c(=O)cc1OC
896,CC1(C)COCCN1C(=O)CCCc1nc(-c2ccccc2)no1
897,CC(=O)Nc1ccc(NC(=O)NC2CCOC3(CCCC3)C2)cc1
898,COc1ccccc1C(=O)Nc1cccn(Cc2ccccc2)c1=O
899,CC(CO)NC(=O)c1cnn(-c2ccccc2)n1
900,CC(CC(=O)N1CCC(CC(N)=O)CC1)CC(C)(C)C
901,COc1cccc2c1cc(C(=O)Nc1ccc(N(C)C)nc1)n2C
902,COc1cccc(CNC(=O)N2CCC(Nc3cccnn3)CC2)n1
903,CC(C)CC(C)Oc1cc2c(cc1N)OCC(=O)N2
904,COc1ccnc(N2CCCC(c3cc(=O)[nH]c(C)n3)C2)n1
905,CN(Cc1ccc(F)cc1)C(=O)c1cc(-c2ccccc2)on1
906,O=C(CSc1nc(-c2ccccc2)n[nH]1)N1CCCC1
907,CC(=O)N1CCCc2cc(NCc3cn(C)nc3C)ccc21
908,Cc1ccc(-n2nc(CC#N)c(=O)cc2C)cc1
909,COc1ccc(C(=O)NC(c2nccn2C)C(C)C)cc1F
910,CN(Cc1ccc2c(c1)OCO2)C(=O)c1cccc(N2CCCC2=O)c1
911,Cc1cc(F)ccc1CCNC(=O)c1ccc2c(c1)NC(=O)CCS2
912,CC(C)Cc1ccc(C(=O)NCCNC(=O)c2ccco2)cc1
913,CCn1c(-c2ccccc2OC)ccc(C(C)(C)O)c1=O
914,CN(C)C(=O)c1nn(-c2ccc(F)cc2)c2c1CCC2
915,Cc1n[nH]c(C(=O)N2CCN(c3ncccn3)CC2)c1Br
916,CCN(C(=O)C1CCCO1)c1ccc2ccccc2c1
917,O=C1CCC(C(=O)NCCc2c(Cl)cccc2Cl)N1
918,CC1COCC(C)N1C(=O)c1ccccc1N(C)c1ccccc1
919,O=C(c1cscn1)N1CC2COCC2(COCc2ccncc2)C1
920,Cn1nnc2cc(CNC(=O)C3CC(=O)N(C4CCCC4)C3)ccc21
921,Cc1[nH]ncc1CCCNC(=O)CCc1ccc2c(c1)OCO2
922,Cc1cccc(C(=O)NCC(=O)N(CCC#N)c2ccccc2)c1
923,CCNc1nc2c(c(=O)n(CC)c(=O)n2C)n1Cc1ccccc1
924,CCCOc1ncccc1CNC(=O)Nc1ccc2c(c1)COC2
925,O=C(CCCN1C(=O)CCc2ccccc21)NCC1CCC1
926,CCc1nnc(-c2ccc(NC(=O)c3ccccc3OC)cc2)o1
927,CCc1cc(=O)[nH]c(-c2ccc(C(F)(F)F)cc2)n1
928,COc1ccc2c(c1)C(c1ccccc1)C(C#N)C(=O)N2
929,Cc1nc(C(=O)N2CCN(Cc3cccc4ccccc34)CC2)cs1
930,CCC(=O)N1CCCN(C(=O)c2cnccn2)CC1
931,COc1ccc(CCC(=O)N2CCNC(=O)C2)c(Cl)c1
932,COc1cc(C)c(C(=O)NCCc2ccc(F)cc2C)cc1OC
933,CCOc1ccccc1NC(=O)CNC(=O)C1CC1C
934,O=C(Cn1c(C(F)(F)F)nc2ccccc21)Nc1nccs1
935,CCOc1cc(CO)ccc1OCc1cccnc1
936,COCCN(CC(=O)N(C)C)C(=O)c1cc(C)ccc1C
937,O=C(CCCNC(=O)Nc1cccnc1)Nc1ccccc1
938,Cc1csc(=O)n1CCC(=O)NCc1ccc(-n2cccn2)cc1
939,Cc1cc2c(cc1NC(=O)c1cc3ccccc3o1)n(C)c(=O)n2C
940,NC(=O)C1CN(C(=O)Nc2ccccc2)CCN1
941,Cc1ncsc1C(=O)N(C)CC1COc2ccccc2O1
942,CCn1nc(C(=O)Nc2ccc(C)c(Cl)c2)cc1C
943,O=C(Nc1ccc2[nH]c(=O)[nH]c2c1)c1cc(Cl)ccc1Cl
944,CC(C)COc1ccc(S(=O)(=O)n2cnc(C#N)n2)cc1
945,CC(C)(C)OC(=O)N1CCc2nccc(N)c2C1
946,CCCc1c(CO)nnn1CCOc1ccc(Cl)cc1
947,Fc1ccc(NCc2cn3cc(Cl)ccc3n2)cc1
948,CN(C)c1ncccc1N(C)C(=O)c1ccc(-n2ccnc2)cc1
949,Cc1noc(C(C)N2CCC3(CCCN(CCO)C3=O)C2)n1
950,Cc1cccc(N2CC3(CCN(C(=O)c4cnccn4)C3)CC2=O)c1
951,COc1ccc(CCC(=O)Nc2cccc(C(N)=O)n2)cc1
952,Cc1sc(=O)n(CC(=O)N2CC(C)OC(C)C2)c1C
953,CCCCn1nnnc1CN1CCOC(Cn2cccn2)C1
954,O=C(Cc1ccc[nH]1)Nc1cccnc1-n1cccn1
955,CCC(=O)NCc1ccc2c(c1)CCN2C(=O)c1ccc(F)cc1
956,Cc1noc(NC(=O)CCc2ccc(-c3ccccc3)o2)n1
957,CC(C)c1nnc2c(N)cc(Br)cn12
958,C=CCOC12CCC1N(C(=O)c1cc(Cl)ccc1Cl)CCO2
959,NC(=O)c1ccccc1NS(=O)c1ccc2ccccc2c1
960,CCc1cnc(CN(C)Cc2ccccc2C(F)(F)F)o1
961,CC(C)c1nnc(NC(=O)c2c[nH]c3cc(F)cc(F)c3c2=O)s1
962,Cc1cc(C)n(-c2ccc(C(=O)NCc3ccco3)cn2)n1
963,Cc1ccccc1CNc1cccc(C(=O)N2CCCC2)c1
964,CCOCC(=O)N1CC2CC3CC(C2)C(OCc2ccncc2)C1C3
965,COc1ccccc1NC(=O)CNC(=O)Cc1ccccc1
966,CC(NC(=O)c1nccnc1N)c1ccccc1OC(F)(F)F
967,Cc1cccc(-n2ccnc2SCc2nnc(C3CC3)o2)c1C
968,O=C(Cc1c[nH]c2ccccc12)Nc1ccc2c(c1)OCCO2
969,O=C(NCC1(c2ccc(F)cc2F)CC1)C1CC=CC1
970,Cc1ccc(C(CNC(=O)c2ccc3[nH]cnc3c2)N2CCOCC2)o1
971,COc1ccccc1N(C)C(=O)c1cccc(N)c1
972,CCCn1c(=O)[nH]c(=O)c2cc(C(=O)NC3CCCC3)cnc21
973,O=C(Nc1nc(-c2cccnc2)cs1)c1ccnc(OC2CCC2)c1
974,O=C(CCCNC(=O)C1CC1)NC(c1ccccc1)c1ccccc1
975,O=C1c2ccccc2C(O)N1CCCc1ccccc1
976,CCN(CCNC(=O)NC(C)c1nncn1C)c1cccc(C)c1
977,CC(NC(=O)C1CCCCC1)C(=O)N=c1[nH]c2ccccc2[nH]1
978,CNC(=O)C(NC(=O)c1nc(-c2ccccc2)oc1C(C)C)C(C)C
979,NC(=O)Nc1ccc(CNC(=O)CCSc2ccccn2)cc1
980,COc1ccc(CCCNC(=O)NC(C)c2c(C)noc2C)cc1
981,Cc1nsc(NC(=O)N2CCc3ccc(Cl)cc3C2)n1
982,CC(C)(C)C(=O)N1CCN(c2cccc(N)c2)CC1
983,CC(C)C(NC(N)=O)C(=O)NCc1ccccc1CO
984,COc1cc2nc(Cc3ccc4c(c3)OCO4)[nH]c(=O)c2cc1OC
985,O=C(Cn1ccnn1)N1Cc2ccccc2-c2ccccc2C1
986,O=C(CNC(=O)c1cccc2ccoc12)NCc1ccc(F)cc1
987,CN(Cc1ccncn1)C(=O)C1CC(=O)N(Cc2ccncc2)C1
988,COc1ccc(CN2CCOCC2C2CC2)cc1F
989,Cc1cnc2cc(C3CCN(C(=O)c4[nH]c(C)cc4C)CC3)[nH]c2n1
990,CC(=O)N(C)c1cccc(NC(=O)CNc2cccc(Cl)c2)c1
991,CC1CCCCN1C(=O)CNc1cccc(N2CCCC2=O)c1
992,NC(=O)C(NCc1ccc(OC2CCCC2)nc1)c1ccccc1
993,Cc1nc(CCC(C)NC(=O)NCc2ccccc2Cl)sc1C
994,CC(C)NC(=O)c1cn(C2CCN(C(=O)C3CCCC3)CC2)nn1
995,Cc1csc(NC(=O)c2ccc(N(C)C)c(F)c2)n1
996,COc1ccc(CNC(=O)CCc2ccco2)cc1OC
997,COc1cc(NS(=O)(=O)N2CCCCC2)cc(OC)c1
998,O=C(Nc1ncc(Cc2ccccc2F)s1)c1ccc2[nH]nnc2c1
999,COCCNC(=O)Cn1c(=O)c2nnc(-c3ccccc3)n2c2ncccc21
1000,CCCCC1C(=O)N(C)CCN1C(=O)c1cccc(-c2noc(C)n2)c1
1001,CCCC(=O)Nc1ccc(NCc2nsc(N(C)C)n2)cc1
1002,O=C(NCC1(c2ccccc2F)CC1)c1ccco1
1003,COc1ccc(-c2csc3ncc(N)n23)cc1OC
1004,Cc1n[nH]c(C)c1NC(=O)CNC(=O)Cc1ccccc1
1005,O=C(NCc1cc(-c2ccc(Cl)cc2)no1)C1CC1
1006,CNC(=O)C(CC(C)C)NC(=O)Cc1ccc2ccccc2c1
1007,Cc1nc(-c2ccc(F)cc2)sc1CNC(=O)c1cccnc1
1008,CCC(C)(C)NC(=O)COn1nnc2ccc(Cl)cc21
1009,CCc1noc2ncnc(NCCCN3CCOCC3)c12
1010,Cc1onc(-c2ccncn2)c1C(=O)NCCc1cccc(F)c1
1011,Clc1cn[nH]c1-c1nn2c(Cc3ccccn3)nnc2s1
1012,CCC(C)C(NC(N)=O)C(=O)Nc1ccc(C)c(C)c1
1013,COc1cc(C(=O)N2CCCc3cccc(OC)c32)ccc1C
1014,O=C(C#Cc1ccccc1)N1CCN(C(=O)c2ccccc2F)CC1
1015,COc1ccc(C)cc1NC(=O)Cn1ccccc1=O
1016,O=C(NCC1(O)CCc2ccccc21)c1ccccc1Cl
1017,Cc1nc(C2CCCCCN2C(=O)N(C)C)no1
1018,CCc1nnc(NC(=O)CNC(=O)c2ccc(Cl)c(Cl)c2)s1
1019,COc1cc(NCc2cc(C)on2)cc(OC)c1
1020,COc1ccc2c(CNc3ccc(C)c(-n4cnnn4)c3)cc(=O)oc2c1
1021,Cc1nnc(C2CCCN(C(=O)C3Cc4cc(F)ccc4O3)C2)s1
