,smiles
472,!Cc1ccc(NC(=O)CNc2ccc(C(N)=O)c(Cl)c2)cc1~~~~~~~~~~~~~~~~~
473,!O=c1[nH]c(NCc2ccccc2-n2ccnc2)nc2c1CCC2~O~~~~~~~~~~~~~~~~~~
474,!CC(=O)c1cccc(NC(=O)NCC2CCOC2)c1~~)c1~cco1~~~~~~~~~~~~~~
475,!O=C(Nc1ccccc1C(=O)NCCCCO)OC1CCCC1~~~~~[nH]1~~~~~~~~~~~~~~~
476,!N#Cc1ccc(OC(=O)CCc2ccccc2F)cc1~#N~F~~~~~~~~~~~~~~~~~~~~
477,!CC(NC(=O)c1nccnc1N)c1ccccc1OC(F)(F)F~~~~~~~~~~~~~~~~~~~
478,!CCC1CCCC(NC(=O)NC2CCN(S(=O)(=O)CC)CC2)C1~~~~~~~~~~~~~~~
479,!CC(O)CNC(=O)c1cccc(OCc2cn3ccccc3n2)c1~~~~~~~~~~~~~~~~~~
480,!O=C(NCc1cc(-c2ccc(Cl)cc2)no1)C1CC1~1ccco1~~~~~~~~~~~~~~~
481,!N#Cc1ccccc1NC(=O)c1cnn(-c2ccc(F)cc2)n1~~~~~~~~~~~~~~~~~
482,!NC(=O)c1cnn(-c2ccc(-c3ccc(F)cc3)nn2)c1N~(N)=O~~~~~~~~~~
483,!O=C(Nc1ccsc1C(=O)Nc1cccnc1)c1ccccc1Cl~~~~~o1~~~~~~~~~~~~
484,!Cc1cccc(NC(=O)Nc2cc(F)c3[nH]c(=O)ccc3c2)c1~~~~~~~~~~~~~~~~
485,!COC(=O)c1cccc(NS(=O)(=O)c2cnn(C)c2)c1C~~~~~~~~~~~~~~~~~
486,!CC(C)(C)C(C#N)NC(=O)c1ccc(OCC(F)F)nc1~~~~~~~~~~~~~~~~~~
487,!Cn1c(SCc2nc(-c3ccsc3)no2)nnc1-c1ccco1~~~~~~~~~~~~~~~~~~
488,!CC(=O)Nc1ccc(-c2ccc(O)cc2CC#N)cc1~~c1ccco1~~~~~~~~~~~~~
489,!CC(=O)N1CCCC1C1CCCN1C(=O)COCc1ccccc1~~~~[nH]1~~~~~~~~~~~~~
490,!CN(C)S(=O)(=O)N(C)CCc1ccc2c(c1)OCO2~~~~~~~~~~~~~~~~~~~~
491,!C#CCNC(=O)NC(C)c1ccc(S(=O)(=O)NC)s1~~~~~~~~~~~~~~)~~~~~
492,!Nc1cccc(CC(C(=O)NC2CC2)c2ccc(Cl)cc2)c1~~N~~~~~~~~~~~~~~~
493,!COc1ccccc1OCC#CCNC(=O)c1cn(C)nn1~~~~~~~~~~[nH]1~~~~~~~~~~~
494,!CCOC(=O)c1c(O)c2cccnc2n(Cc2ccccc2)c1=O~~~~~~~~~~~~~~~~~
495,!Cc1nc(-c2ccc(NC(=O)NCc3ccco3)cc2)cs1~~~~~~~~~~~~~~~~~~~
496,!Cc1ccc2c(CC(=O)OCCCc3cccnc3)coc2c1~~~~~~~~~~~~~~~~~~~~~
497,!COc1ccnc(NC(=O)CCc2cccc(C)c2)c1~~ccnc1~~~~~~~~~~)o~~~~~
498,!CN(CC(O)c1ccc(O)cc1)C(=O)CN1CCOC1=O~=O~~~~~~1~~~~~~~~~~
499,!CN(C(=O)CCc1nc2ccccc2c(=O)[nH]1)C1CCCCC1~~~[nH]1~~~~~~~~~~~~~
500,!Cc1cccc(NC(=O)CN(c2ccccc2F)S(C)(=O)=O)c1~~~~~~~~~~~~~~~
501,!CCS(=O)(=O)N(Cc1ccccc1)Cc1ccco1~~)CC~~~~~~~~~~~~~~~~~~~
502,!Cc1nc(C)c(C(=O)N(C)c2ncc(Cl)cc2Cl)o1~~~~~~~~~~~~~~~~~~~~~
503,!CC(NC(=O)c1ccc(OCC(N)=O)cc1)C(=O)N1CCCCC1~~~~~~~~~~~~~~
504,!O=C(C1CC=CCC1)N1CCN(c2ccccc2)CC1~CO~~~~~~~~~~~~~~~~~~~~
505,!COc1ccc(S(=O)(=O)Nc2ccc(N)cc2OC)cc1~C~~~~~~~~~~~~~~~~~)
506,!Cc1nc(N)cc(N2CC3CCCC(CC(=O)N(C)C)C3C2)n1~~~~~~~~~~~~~~~
507,!CC(=O)Nc1ccc2[nH]c(-c3cccc(F)c3)nc2c1~~~1CC1~~~~~~~~~~~~~~
508,!Cc1cccc(NC(=O)CC(C#N)c2cccc(C)c2)c1~~~~~~~~~~~~~~~~~~~~
509,!Cc1ccc(CN2C(=O)C(C(C)C)Oc3cc(N)ccc32)cc1~~~~~~~~~~~~~~~
510,!COCCn1cc(NC(=O)c2ccc(-n3ccnn3)cc2)cn1~~~~~~~~~~~~~~~~~~
511,!CC(=O)c1c(C)[nH]c(C(=O)NCCCn2cccn2)c1C~(C)C~~~~~~~~~~~~~~~
512,!O=C(Nc1ccccc1OC(F)(F)F)N1CCC(O)CC1~O~~~~~~~~~~~~~~~~~~~
513,!CCCOc1ccc(-c2cc(C(=O)OCC)n(C)n2)cc1~~n1~~~~~~~~~~~~~~~~
514,!Cc1noc(CCCC(=O)NCc2cscn2)n1~~cccc1~~~~~~~~~~~~~~~~~~~~~
515,!CC(C)N(C(=O)c1cc(F)c(F)c(F)c1)c1ccccc1~(N)=O~~~~~~~~~~~
516,!CCCC(=O)N(C)C(C#N)c1ccc2c(c1)OCO2~~~cco1~~~~~~~~~1~~~~~
517,!O=C(CNC(=O)c1cc(Br)c[nH]1)Nc1cccc(F)c1~~~~5~~~~~~~~~~~~~~~~
518,!CC(C)CC1COCCN1CC(=O)Nc1nc2ccc(F)cn2n1~~~~~~~~~~~~~~~~~~
519,!Cc1cnc2n(c1=O)CC(C(=O)NCc1cccnc1)CS2~~=O~~o1~~~~~~~~~~~
520,!CCOC(=O)Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1~~~~~~~~~~~~~~~~~~
521,!CCCCc1nc(-c2nccn2CCc2cccc(O)c2)c[nH]1~~~~~~~~~~~~~~~~~~~~~
522,!CC(CC(=O)NCc1ccccc1-n1ccnc1)c1ccc(F)cc1~~~~~~~~~~~~~~~~
523,!COc1cc(C)ccc1OCC(=O)N1CCC(c2cccs2)CC1~~~~~~~~~~~~~~~~~~
524,!COc1ccc(-n2ncc3c(NC4CC4)ncnc32)cc1~~nno1~~~~~~~~~~~~~~~
525,!COCCn1nc(C(=O)N(C)c2cccc3ncccc23)ccc1=O~~~~~~~~~~~~~~~~
526,!CC(C)(CNC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C)C(N)=O~~~~~~~~C
527,!O=C(CCC(=O)c1ccc2c(c1)CCCC2)Nn1cnc2ccccc21~~~~~~~~~~1~~
528,!c1ccc2c(Cl)c(-c3nn4c(C5CC5)nnc4s3)ccc2c1~~~~~~~~~~~~~~~~
529,!COC(=O)N1CCC(CNC(=O)c2ccc(C(F)(F)F)cc2)CC1~~~~~~~~~~~~~
530,!CC(C)n1nccc1NC(=O)CN1CCN(CC(F)F)CC1~~~~~1~~~~~~~~~~~~~~
531,!NC(=O)Cn1cc(NC(=O)Nc2cccc(-c3ccn[nH]3)c2)cn1~~~~~~~~~~~~~~
532,!COC(=O)c1cc(-c2ccc(O)c3ncccc23)nn1CCO~~~~~~~~~~~~~~~~~~
533,!CC(O)(CNC(=O)Cc1ccc(F)cc1F)c1cccs1~~~~~~~~~~~~~~~~~~~~~
534,!CCCN1C(=O)CCc2cc(NC(=O)CC(C)(C)C)ccc21~F~~~~~~~~~~~~~~~
535,!CC(C)(C)c1ncc2c(n1)CN(C(=O)c1ccc(-n3cccc3)cc1)C2~~~~)c1
536,!Cc1ccc(OCCN2C(=O)COc3cc(N)ccc32)c(C)c1~~~~~~~~~~~~~~~~~
537,!O=C(NCC1CCOC1)c1cncn1-c1ccccc1~(F)(F)F~~~~~~~~~~~~~~~~~
538,!CC(C)(C)NC(=O)NCCC(=O)N1CCCc2ccccc21~~~~~~~~~~~~~~~~~~~
539,!Cc1ccc(-c2nn(CC(=O)NCCC(C)C)cc2Br)o1~~~~~~~~~~~~~~~~~~~~
540,!CC1(C)CN(CC(=O)NCc2ccncc2)C1(C)C~1ccccc1~~~~~~~~~~~~~~~
541,!Cc1cc(C(=O)Nc2ccc(Br)cc2Cl)c(C)o1~~~~~~~~~~~~~~~~~~~~~~~~
542,!CCc1c(C(=O)NCc2ccnn2C)cnn1Cc1ccccc1~~~~~~~~~~~~~~~~~~~~
543,!Cc1ccc(C)c(S(=O)(=O)N(CCO)C(C)C)c1~~~~no1~~~~~~~~~~~~~~
544,!CCC(CC)NC(=O)N1CCN(Cc2nc(C(C)C)no2)CC1~~~~~~~~~~~~~~~~~
545,!Cc1ccc(S(=O)(=O)NC(C)C#N)cc1C(=O)NC1CC1~~~~~~~~~~~~~~~)
546,!CCOc1c(Cl)cccc1NC(=O)c1n[nH]c2ccccc12~~~~~~~~~~~~~~~~~~~~~~
547,!CCOC(=O)c1cc(C#N)nc2c1ccc1ccccc1c2=O~~1~~~~~~~~~~~~~1~~
548,!CCC1=C(C(=O)OC)C(c2ccc(OC)cc2)NC(=O)N1~~~~~~~~~~~~~~~~~
549,!Cc1ccccc1CNc1cccc(C(=O)N2CCCC2)c1~~c[nH]1~~~~~~~~~~~~~~~~~
550,!Cc1nc(CCNC(=O)N2CCOC(C(=O)NC3CCCC3)C2)cs1~~~~~~~~~~~~~~
551,!Cc1n[nH]c(C(=O)NCCn2nc3ccccn3c2=O)c1Br~~~~~~~~~~~~~~~~~~~~~
552,!O=C(Nc1ccc2c(c1)COC2)c1ccc(-c2cscn2)cc1~~~~~~~~~~~~~~~~
553,!Cn1c(CNC(=O)Nc2ccc(F)cc2F)nc2ccccc21~F~~~~~~~~~~~~~~~~~
554,!COc1cc(C(=O)NCCNC(=O)Nc2cccc(C)c2C)ccn1~~~~~~~~~~~~~~~~
555,!CCN(CC(=O)Nc1cccc(NC(C)=O)c1)c1ccc(F)cc1~~~~~~~~~~~~~~~
556,!Cc1ccsc1CN(C)S(=O)(=O)c1ccc2c(c1)CCO2~~~~~~~~~~~~~~~~~~
557,!OCc1nnc(SCc2ccc(F)c(Br)c2)n1C1CC1~~~~~~~~~~[nH]1~~~~~~~~~~~
558,!O=C(NCCNc1ncccn1)c1cnn2c1OCCC2~~N1CC1CC1~~~~~~~~~~~~~~~
559,!CC(=O)NCc1nc2ccccc2n1CC(=O)OC(C)C~~#N~~~~~~~~~~~~~~~~~~
560,!CC(C)(C)OC(=O)N1CCc2nccc(N)c2C1~O~(C)(C)C~~~~~~~~~~~)~~
561,!COCCN(CC(=O)N(C)C)C(=O)c1cc(C)ccc1C~(C)C~~~~~~~~~~~~~~~
562,!NC(=O)Cc1ccc(NC(=O)c2ccnc(OC3CCC3)c2)cc1~~~~~~~~~~~~~~~
563,!COCCCNC(=O)C(C)N1CCc2c(nc(C)n2C2CC2)C1~~~~~~~~~~~~~~~~~
564,!O=C(Cc1cccc(F)c1F)N1CC2OCCN(CC3CC3)C2C1~~~~~~~~~~)~~~~~
565,!Cc1ccc(-c2nc(CN3CCOCC3C3CC3)cs2)o1~~~~~~~~~~~~~~~~~~~~~
566,!O=C(Nc1ccc(-c2cn3ccsc3n2)cc1)C1CCOC1~~~~~~~~~~~~~~~~~~~
567,!Cc1ccc(C(=O)Nc2nc(-c3cccnc3)cs2)c(O)c1C~~~~~~~~~~~~~~~~
568,!CCc1nnsc1C(=O)NCC1(c2cccs2)CCOCC1~~~~~~~~~~~~~~~~~~~~~~
569,!N#Cc1c(N)nc2c(c1-c1ccccc1)c(=O)nc1sccn12~~~~~~~~~~~~~~~
570,!O=C(Cn1c(C(F)(F)F)nc2ccccc21)Nc1nccs1~~~~~~~~~~~~~~~~~~
571,!Cc1ccc(Cl)cc1N1CCN(C(=O)c2ccnn2C)CC1~~~~~~~~~~~~~~~~~~~~
572,!CCNC(=O)Nc1cccc(NC(=O)NCc2ccccn2)c1~~~~~~~~~~~~~~~~~~~~
573,!Cc1ccc(NC(=O)C(C)S(=O)(=O)c2ccccc2)cc1F~~~~~~~~~~~~~~~~
574,!CC(C)CCNC(=O)Cn1nc2n(c1=O)CCCCC2~~#N~~~~~~~~~~~~~~~~~~~
575,!CCC(=O)NCCc1ccc2c(c1)CC(C)N2C(C)=O~OC~~~~~~~~)~~~~~~~~~
576,!COc1ccc(CC2CCN(S(=O)(=O)N(C)C)CC2)cc1~~~~~~~~~~~~~~~~~~
577,!Cc1nc(C(=O)N2Cc3cnn(Cc4ccc(F)cc4)c3C2)cs1~~~~~~~~~~~~~~
578,!CCS(=O)(=O)N1CCc2c(nc(-c3ccncc3)nc2N(C)C)C1~~~~~~~~~~~~
579,!COc1ccc(CN2CCC(c3n[nH]cc3C)C2)cc1SC~)C~~~~~~~~~~~~~~~~~~~~
580,!CC1COCC(C)N1C(=O)c1ccccc1N(C)c1ccccc1~~~~~~~~~~~~~~~~~~
581,!CC(C)Cc1ncc(CNC(=O)N2CCCCCC2)s1~~~~~~~~~~~-~[nH]1~~~~~~~~~
582,!COc1ccccc1NC(=O)N1CCc2nnc(Cn3cccn3)n2CC1~~~~~~~~~~~~1~~
583,!CCOCCNC(=O)N1CCC(CSc2ncccn2)CC1~~~~~~~~~~~~~~~~~~~~~~~~
584,!O=C(CCCNC(=O)Nc1cccnc1)Nc1ccccc1~~cc~~~~~~~~~~~~~~~~~~~
585,!CC(C)CC(NC(=O)c1cc(C(N)=O)cs1)c1ccc(Cl)cc1~~~~~~~~~~~~~~
586,!C#CCOCCC(=O)Nc1ccc2nc(-c3ccc(C)cc3)[nH]c2c1~~~~~~~~~~~~~~~
587,!Cc1cnn(CCC(=O)N2CCN(c3ncc(Cl)cc3F)CC2)c1~~~~~~~~~~~~~~~~
588,!NC(=O)Cc1ccc(C(=O)c2ccncc2)s1~~1ccccc1~~~~~~~~~~~~~~~~~
589,!CCS(=O)(=O)N1CCCCC1CNC(=O)OC(C)(C)C~~~~~~~1~~~~~~~~~~~~
590,!O=C(CSc1nc2ncccc2[nH]1)N(Cc1ccccc1)C1CC1~~~~~~~~~~~~~~~~~~
591,!COc1ccc(Cc2noc(Cn3nc(C)nc3C)n2)cc1~~~~~~~~~~~~~~~~~~~~~
592,!CCCc1noc(CCC(=O)Nc2cc(S(C)(=O)=O)ccc2C)n1~~~~~~~~~~~~~~
593,!CCC(=O)c1ccc(OCC(=O)Nc2cccc(O)c2)cc1~~~~~~~~~~~~~~~~~~~
594,!Cc1ncccc1C1NCCc2c1ccc1cc[nH]c21~~~~~1~~~~[nH]1~~~[nH]1~~o1~~~~~~
595,!O=C(OCCNc1cccnn1)c1ccc(N2CCCC2=O)cc1~~~~~~~~~~~~~~~~~~~
596,!CCCCn1nnnc1CN1CCOC(Cn2cccn2)C1~~co1~~~~~~~~~~~~~~~~~~~~
597,!Cc1cc(C)c(C(=O)N2CCC(c3cc4ncc(C)nc4[nH]3)CC2)[nH]1~~~~~~~~~~~
598,!CC(C)C(=O)N1CCN2C(=O)N(CC3CC3)CC2C1~c1ccccc1~~~~~~~~~~~
599,!O=C(COc1ccc(Cl)cc1)N1CCOCC1~1ncon1~~~~~~~~~~~~~~~~~~~~~~
600,!CNC(=O)C1(NC(=O)c2cn(C)nc2-c2cccs2)CCCCC1~~~~~~~~~~~~~~
601,!CC1CN(c2ccccc2NC(=O)c2ccco2)CC(C)O1~~~~~~~~~~~~~~~~~~~~
602,!O=C(Cn1ccnc1)Nc1ccc(C(=O)NC2CC2)c(Cl)c1~~~~~~~~~~~~~~)~~
603,!O=C(Nc1ccc(Oc2ccccc2)cc1)c1cccnc1~~~~~~~~~~~~~~~~~~~~~~
604,!CCc1cc2c(=O)n(CC(=O)NC3CCCCC3)cnc2s1~~~~~~~~~~~~~~~~~~~
605,!c1cnc2c(-c3ccc4nc(C5CC5)[nH]c4c3)cnn2c1~cncn1~~~~~~~~~~~~~
606,!Cn1cc(CCC(=O)Nc2ccccc2C(F)(F)F)cn1~~~C#N~~~~~~~~~~~~~~~
607,!CC(C)c1ccc(C(C)(C)NC(=O)c2ccc(S(N)(=O)=O)o2)cc1~~~~~~~~
608,!Cc1ccc(C(=O)CCC(=O)Nc2ccccc2S(C)(=O)=O)cc1~~~~~~~~~~)~~
609,!CNC(=O)c1nn(-c2ccc(F)cc2)c(=O)cc1OC~1ccco1~~~~~~~~~~~~~
610,!Cc1cccc(OCCCn2nnc(C#N)c2C2CCC2)c1~~con1~~~~~~~~~~~~~~~~
611,!N#CC1CCN(C(=O)COC(=O)C2(c3ccccc3)CCCCC2)CC1~~~~~~~~~~~~
612,!COCC(=O)N1c2ccccc2CC1C(=O)NCCc1ccccc1~~~~~~~~~~~~~~~~~~
613,!Cc1cccc(NC(=O)c2cc3cc(F)ccc3[nH]2)n1~~~cnc1~~~~~~~~~~~~~~~
614,!CCNc1nc2c(c(=O)n(CC)c(=O)n2C)n1Cc1ccccc1~~~~~~~~~~~~~~~
615,!O=C(NC1CCN(c2c(F)cccc2F)C1)c1cccnc1~~~~~~~~~~~~~~~~~~~~
616,!CCCc1c(CO)nnn1CCOc1ccc(Cl)cc1~~~on~~~~~~~~~~~~~~~~~~~~~~
617,!Cc1ccc(NC(=O)NCc2noc(-c3ccsc3)n2)cc1F~~~~~~~~~~~~~~~~~~
618,!COc1ccccc1C(C)N(C)C(=O)CCNC(=O)c1ccsc1~~~~~~~~~~~~~~~~~
619,!Cc1ccc(S(=O)(=O)Oc2ccc3c(c2)ncn3C)c(F)c1~~~~~~~~~~~~~~~
620,!CSc1ncc(CN(C)c2ncccc2OC(F)F)cn1~~~~~~~~~~~~~~~~~~~~~~~~
621,!CCOc1ccc(NC(=O)COc2cccc(C(N)=O)c2)cc1F~~~~~~~~~~~~~~~~~
622,!C#CCN1CCN(C(=O)NCc2cc(CC)no2)CC1~(C)C~C~~~~~~~~~~~~~~~~
623,!CCc1cc(NCCc2c(C)n[nH]c2C)n2nccc2n1~~~~~~~~~~~~~~~~~~1~~~~~
624,!COc1ccc2c(c1)C(c1ccccc1)C(C#N)C(=O)N2~~O~~~~~~~~~~~~~~N
625,!CCn1c(CN(C)C(=O)Nc2ccccc2Cl)nc2ccccc21~~~~~~~~~~~~~~~~~~
626,!CCS(=O)(=O)N1CCC(C(=O)Nc2nc(C)cs2)CC1~~~~~~~~~~~~~~~~~~
627,!CCCOC(=O)c1ccc(NS(C)(=O)=O)cc1~~~~con1~~~~~~~~~~~~~~~~~
628,!O=C(CNC(=O)C1CCCCC1)NCc1cccnc1~~cncc1~~~~~~~~~~~~~~~~~~
629,!O=C(NCCCn1ncccc1=O)C1CC(=O)N(Cc2ccco2)C1~~~~~~~~~~~~)~~
630,!CCOc1ccccc1NC(=O)CNC(=O)C1CC1C~~cc~~~1~~~~~~~~~~~~~~~~~
631,!COC(=O)c1ccc(CN2CCCCC2C(=O)OC)o1~~~~~~)c~~~[nH]1~~~~~~~~~~
632,!Cc1cc(F)ccc1CCNC(=O)c1ccc2c(c1)NC(=O)CCS2~~~~~~~~~~~~~~
633,!Cc1cnn(CCC(=O)NCc2ccccc2OCc2ccccc2)c1~~~~~~~~~~~~~~~~~~
634,!COCc1ccccc1C(=O)NC1CCCN(C(=O)OC(C)(C)C)C1~~~~~~~~~~~~~~
635,!CC1CN(CC(=O)Nc2nncs2)c2ccccc2S1~~~=O~~~~~~~~~~~~~~~~~~~
636,!COC(=O)c1cc(S(N)(=O)=O)ccc1N1CCCC1CO~~~~~~~~~~~~~~~~~~~
637,!COC(=O)c1ccc2c(cnn2Cc2ccoc2)c1~~n(C)n1~~~~~~~~~~~~~~~~~
638,!CCc1ccccc1NC(=O)c1c[nH]nc1-c1ccccc1F~~cco1~~~~~~~~~~~~~~~~
639,!COc1ccc(-c2nc(Cc3c[nH]cn3)sc2C)cc1F~o1~~~~~~~~~~~~~~~~~~~~
640,!CC(C)(CNC(=O)c1sccc1C1CC1)c1ccncc1~~~~~~~~~~~~~~~~~~~~~
641,!CC(=O)N1CCN(C(=O)c2coc(NC(=O)c3ccco3)n2)CC1~~~~~~~~~1~~
642,!CNS(=O)(=O)CC(=O)NCc1ccc(C(=O)NC2CC2)cc1~~~~~~~~~~~~~~~
643,!CC(C)n1c(CN2CCOCC2)nc2cc(NC(=O)C3CC3)ccc21~~~~~~~~~~~~~
644,!COc1ccccc1OC(C)C(=O)N1CCN(C2CCCCC2)CC1~~~~~~~~~~~~~~~~~
645,!O=C1NC(c2cnc(CO)s2)Nc2cc(Cl)ccc21~=O~~~~~~~~~~~~~~~~~~~~
646,!Cc1cc(COC(=O)C2CCN(c3cnccn3)CC2)no1~~~~~~~~~~~~~~~~~~~~
647,!Cc1nc2c(c(=O)n1C)CCN(C(=O)c1ccccc1)CC2~~[nH]1~~~~~~~~~~~~~
648,!Cc1ccoc1C(=O)Nc1nc2cc(Cl)ccc2n1C~CC#N~~~~~~~~~~~~~~~~~~~
649,!O=C(CC1C=CCC1)N1CCN(C(=O)c2ccoc2)CC1~CO~~~~~~~~~~~~~~~~
650,!CC(C)(C)C(NC(=O)c1ccc2c(c1)NC(=O)CS2)C(N)=O~~~~~~~~~~~N
651,!CCOC(=O)C1=C(C)Nc2nnnn2C1c1ccccc1OCC~~~~~~~~~~~~~~~~~~~
652,!O=C(COC(=O)c1ccco1)NCc1cc2ccccc2o1~~~~~~~~~~~~~~~~~~~~~
653,!CC(O)CN1CCN(C(=O)C2CC2c2cccnc2)CC1~~cco1~~~~~~~~~~~~~~~
654,!CCOc1cc(CCC(=O)N(CC)CC)cc(N)c1O~~~~~~~~~~~~~~~~~~~~~~~~
655,!CC(NC(=O)c1sccc1-n1cccc1)C(=O)N1CCCCC1~~~~~~~~~~~~~~~~~
656,!Cc1cc(C)c(NC(=O)c2c(F)cccc2F)c(C)c1~(=O)N(C)C~~~~~~~~~~
657,!COCCc1nnc(NC(=O)c2c(-c3ccccc3)noc2C)s1~~~~~~~~~~~~~~~~)
658,!O=C(CC1CCCC1)OCc1nccn1Cc1ccccc1~~ccc1~~~~~~~~~~~~~~~~~~
659,!CCC(C)C(NC(N)=O)C(=O)Nc1ccc(C)c(C)c1~~~~1~~~~~~~~~~~~~1
660,!CC(C#N)N1CCN(c2ccc(C#N)cc2Cl)CC1~~~O~~~~~~~~~#~~~~~~~~~~
661,!Cc1ccc(C)c(S(=O)(=O)N(C)c2cc(N)ccc2C)c1~~~~~~~~~~~~~~~~
662,!COc1ccccc1C(=O)NCCC(=O)N1CCCC1c1noc(C)n1~~~~~~~~~~~~~~~
663,!COc1ccc(C(O)CNC(=O)c2ccc(C(C)=O)cc2)cc1~~~~~~~~~~)~~~~~
664,!Cc1cc(N(CCO)CCO)n2c(nc3ccccc32)c1C#N~~~~~~~~~~~~~~~~~~~
665,!COc1cc2c(cc1F)CCNC2c1ccc(F)cc1~#N~c[nH]1~~~~~~~~~~~~~~~~~~
666,!CCC(C)OC(=O)c1ccc2c(=O)n3c(nc2c1)CCC3~~~~~~~~~~~~~~~~~~
667,!COC(=O)c1cccc(CCNC(=O)c2c[nH]nc2C)c1~~cs1~~~~~~~~~~~~~~~~~
668,!O=c1[nH]cnc2c1CCN(S(=O)(=O)c1ccccc1)CC2~O~~~~~~~~~~~~~~~~~
669,!COCCOc1ccccc1C(=O)Nc1cccc(C(N)=O)c1~~~~~~~~~~~~~~~~~~~~
670,!O=C(CN1C(=O)CCc2ccccc21)Oc1ccc(Cl)cc1~~~~~~~~~~~~~~~~~~~
671,!O=C(Nc1cccc(Cn2ccnc2)c1)c1ccccc1Br~~~~~~~~~~)~~~~~~~~~~~
672,!CCCNC(=O)CCC(O)c1ccc2c(c1)OCCO2~~~~~~~~~~~~~~~~~~~~~~~~
673,!CSc1cccc(NC(=O)COc2ccc(F)c(F)c2)c1~~~~~~~~~~~~~~~~~~~~~
674,!CCCn1c(=O)[nH]c(=O)c2cc(C(=O)NC3CCCC3)cnc21~~~~~~~~~~~~~~~
675,!CNC(=O)Nc1cc(C)n(-c2nc(C)cc(C)n2)n1~~c(F)cn1~~~~~~~~~~~
676,!Cc1nc(C(=O)Nc2cc(Cl)ccc2O)cs1~~c1ccccc1~~~~1~~~~~~~~~~~~
677,!CC(=O)Nc1cc(NC(=O)c2ccccn2)ccc1Cl~(C)C~~~~~~~~~~~~~~~~~~
678,!COc1ccc(CCCNC(=O)NC(C)c2c(C)noc2C)cc1~~~~~~~~~~~~~~~~~~
679,!COc1c2ccc(C(=O)N3CCOCC3)cc2nn1C~c1ccco1~~[nH]1~~~~~~~~~~~~
680,!O=C(c1c[nH]c(=O)[nH]c1=O)N1CCCc2ccccc21~F~)C2~~[nH]1~~~~~~~~~~~~
681,!O=C(NCCN1CCCS1(=O)=O)c1cc2ccccc2oc1=O~~~o1~~~~~~~~~~~~~
682,!Cc1ccc(S(=O)(=O)NCC(O)c2cn(C)c3ccccc23)cc1~~~~~~~~~~1~~
683,!Cc1ccc(OCC(=O)NCc2cnn(Cc3ccccc3)c2)cc1~~~~~~~~~~~~~~~~~
684,!Cc1cccc(-n2ccnc2SCc2nnc(C3CC3)o2)c1C~~~~~~~~~~~~~~~~~~~
685,!Cc1cc(F)ccc1CCNC(=O)c1cnn(-c2ccccn2)c1C~~~~~~~~~~~~~~~~
686,!CCc1ccc(CNC(=O)c2cc(C3CC3)nc3onc(C)c23)cc1~~~~~~~~~~~~~
687,!COc1ccc(Cl)cc1NC(=O)c1ccnc(OC2CCC2)c1~~~~~~~~~~~~~~~~~~~
688,!COc1cc(CO)c(-c2cc(C)cc(C)c2OC)cc1OC~~)o1~~~~~~~~~~~~~~~
689,!COC(=O)CCCN1C(=O)C(C)Nc2cc(F)ccc21~~~~~~~oc1~~1~~~~~~~~
690,!O=C(Nc1cccc(CO)c1)c1ccc2c(c1)CCCC2~~#N~~~~~~~~1~~~~~~~~
691,!CCN(C(=O)CCCc1cccs1)C1CCOCC1~~~~~~~~~~~~~~~~~~~~~~~~~~~
692,!O=C(NCC1(c2ccc(F)cc2F)CC1)C1CC=CC1~(F)F~~~~~~~~~~~~~~~~
693,!O=C(NC(c1ccc(F)cc1)c1ccncc1)c1ccoc1~~~~~~~~~~~~[nH]1~~~~~~
694,!O=C(Cn1nc(C(=O)N2CCCC2)ccc1=O)Nc1ccccc1F~~~~~~~~~~~~~~~
695,!Cc1cc(NC(=O)CNC(=O)c2cc3sccc3n2C)n(C)n1~~~~~~~~~~~~~~~~
696,!CC(C)CC(C)(NC(=O)c1cc2cc(F)ccc2[nH]1)C(N)=O~~~~~~~~~~~~~~N
697,!COc1ccc(S(=O)(=O)Oc2ccc(-n3cnnn3)cc2)cc1~~~~~~~~~~~~~~~
698,!CCN(C(=O)C1CCCO1)c1ccc2ccccc2c1~~cnc1=O~~~~~~~~~~~~~~~~
699,!CN(Cc1nc2ccccc2[nH]1)C(=O)CC1=CCCCC1~~~o1~~~~~~~~~~~~~~~~~
700,!CCOC1CC2(CCN(C(=O)CC3Cc4ccccc4C3)CC2)C1~~~~~~~~~~~~~~~~
701,!CC(C)S(=O)(=O)NCc1ccnc(OC2CCCCC2)c1~~c[nH]1~~~~~~~~~~~~~~~
702,!COc1cc(N2CCC(NC(=O)c3ccccc3Cl)C2)nc(N)n1~~~~~~~~~~~~~~~~
703,!Cn1cnc(CNS(=O)(=O)c2cc3c(cc2Cl)NC(=O)CO3)n1~~~~~~~~~~~~~
704,!CCc1ccc(C(=O)CCC(=O)N2CCC(C(N)=O)CC2)cc1~~~~~~~~~~~~~~~
705,!CC(C)NC(=O)NCC(c1ccccc1)N1CCOCC1~~~~C#N~~~~~~~1~~~~~~~~
706,!CC(C)CNC(=O)CCNC(=O)NC(C)c1cccc2ccccc12~~~~~~~~~~~~~1~~
707,!Cc1cccc(NC(=O)CNC(=O)Cc2ccccc2)c1C~~~~~~~~~~~~~~~~~~~~~
